"product_id"|"name"|"workcenter_id"|"time_cycle_manual"|"note"
"PA10-T860HM86R4SSD120"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA10-T860HM86R4SSD120/R00"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA10-T860HM86R4SSD120/R00"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA10-T860HM86R4SSD120/R01"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA10-T860HM86R4SSD120/R01"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA10-T860HM86R8SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA10-T860HM86R8SSD120"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA10-TANK870I5R8SSD240"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA10-TANK870I5R8SSD240"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA10-TFAEC6636A2R2SSD120"|"Verificación"|"Área de Verificación"|"0,5"|"Verificacion equipo industrial"
"PA10-TFAEC6636A2R2SSD120"|"Montaje"|"Área de Montaje"|"0,25"|"Verificacion equipo industrial"
"PA11-R220PQ670R4H250"|"Montaje"|"Área de Montaje"|"1"|"Ensamblado equipo industrial"
"PA11-R220PQ670R4H250"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA5-E180AS1WDR512C2G"|"Montaje"|"Área de Montaje"|"1"|"Ensamblado equipo industrial"
"PA5-E180AS1WDR512C2G"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA5-E180S1WDR256CF1G"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA5-E180S1WDR256CF1G"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA6-P42IGXR128CF/R00"|"Montaje"|"Área de Montaje"|"1"|"Ensamblado equipo industrial"
"PA6-P42IGXR128CF/R00"|"Verificación"|"Área de Verificación"|"0,25"|"Ensamblado equipo industrial"
"PA6-P42IGXR128CF/R07"|"Montaje"|"Área de Montaje"|"1"|"Ensamblado equipo industrial"
"PA6-P42IGXR128CF/R07"|"Verificación"|"Área de Verificación"|"0,25"|"Ensamblado equipo industrial"
"PA6-P42IGXR128CF/R08"|"Montaje"|"Área de Montaje"|"1"|"Ensamblado equipo industrial"
"PA6-P42IGXR128CF/R08"|"Verificación"|"Área de Verificación"|"0,25"|"Ensamblado equipo industrial"
"PA6-R220GWLX800R256S64GD"|"Montaje"|"Área de Montaje"|"1,5"|"Ensamblado equipo industrial"
"PA6-R220GWLX800R256S64GD"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA6-R220GWN494R256H60GD"|"Montaje"|"Área de Montaje"|"1"|"Ensamblado equipo industrial"
"PA6-R220GWN494R256H60GD"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA7-A6831A1CF4GB"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA7-A6831A1CF4GB"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA7-E360AULT3MNLR4MSATA120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA7-E360AULT3MNLR4MSATA120"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA7-E360AULT3R4SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA7-E360AULT3R4SSD120"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA7-IOWALXCF128IG/R08"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA7-IOWALXCF128IG/R08"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA7-NL800R512C512"|"Montaje"|"Área de Montaje"|"0,25"|"Ensamblado equipo industrial"
"PA7-NL800R512C512"|"Verificación"|"Área de Verificación"|"0,25"|"Ensamblado equipo industrial"
"PA7-P1700W945R512L"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA7-P1700W945R512L"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA7-P1700W945R512LHD"|"Montaje"|"Área de Montaje"|"1"|"Ensamblado equipo industrial"
"PA7-P1700W945R512LHD"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA7-P1700W945R512LHD/R00"|"Montaje"|"Área de Montaje"|"1"|"Ensamblado equipo industrial"
"PA7-P1700W945R512LHD/R00"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA7-P1700W945R512LHD/R01"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA7-P1700W945R512LHD/R01"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA7-P1700W945R512LHD/R02"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA7-P1700W945R512LHD/R02"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA7-UIBX210CVR2HD320"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA7-UIBX210CVR2HD320"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-1500PB650I3R8HD"|"Montaje"|"Área de Montaje"|"1,25"|"Ensamblado equipo industrial"
"PA8-1500PB650I3R8HD"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-1500PB650I3R8HD/R00"|"Montaje"|"Área de Montaje"|"1,25"|"Ensamblado equipo industrial"
"PA8-1500PB650I3R8HD/R00"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-6404UA1R4MSATA120/R00"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-6404UA1R4MSATA120/R00"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA8-6616A2R4MSATA120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-6616A2R4MSATA120"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA8-6616A2R8MSATA250"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-6616A2R8MSATA250"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-A1UBT4J1900R4SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-A1UBT4J1900R4SSD120"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-A6612B2MR4"|"Montaje"|"Área de Montaje"|"0,25"|"Ensamblado equipo industrial"
"PA8-A6612B2MR4"|"Verificación"|"Área de Verificación"|"0,25"|"Ensamblado equipo industrial"
"PA8-A6612B2MR4CF32"|"Montaje"|"Área de Montaje"|"0,25"|"Ensamblado equipo industrial"
"PA8-A6612B2MR4CF32"|"Verificación"|"Área de Verificación"|"0,25"|"Ensamblado equipo industrial"
"PA8-A6612B2MR4CF32/R00"|"Montaje"|"Área de Montaje"|"0,25"|"Ensamblado equipo industrial"
"PA8-A6612B2MR4CF32/R00"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-A6612B2MR4CF32/R01"|"Montaje"|"Área de Montaje"|"0,25"|"Ensamblado equipo industrial"
"PA8-A6612B2MR4CF32/R01"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-A6841R1GC16G"|"Montaje"|"Área de Montaje"|"1"|"Ensamblado equipo industrial"
"PA8-A6841R1GC16G"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-AEC6613A2MR2SSD32"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-AEC6613A2MR2SSD32"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-B8221AIA2R4SD32"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-B8221AIA2R4SD32"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA8-BOXER6404UAR4MS32"|"Montaje"|"Área de Montaje"|"0,75"|"Ensamblado equipo industrial"
"PA8-BOXER6404UAR4MS32"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-CHEMBMITXJ1900R4GBS120GBS"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-CHEMBMITXJ1900R4GBS120GBS"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-DRPC130ALR4SSD120/R00"|"Montaje"|"Área de Montaje"|"0,25"|"Ensamblado equipo industrial"
"PA8-DRPC130ALR4SSD120/R00"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-DRPC230U5CR8SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-DRPC230U5CR8SSD120"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA8-DRPC230U5CR8SSD120/R01"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-DRPC230U5CR8SSD120/R01"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA8-E281BR1GC8G/R01"|"Montaje"|"Área de Montaje"|"0,25"|"Ensamblado equipo industrial"
"PA8-E281BR1GC8G/R01"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-E281BWDR1GH250GFAN"|"Montaje"|"Área de Montaje"|"0,75"|"Ensamblado equipo industrial"
"PA8-E281BWDR1GH250GFAN"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-HBJC501F9QR4MSATA120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-HBJC501F9QR4MSATA120"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-IVS100BTER2SSD32"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-IVS100BTER2SSD32"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-J128JI19002LR4MS120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-J128JI19002LR4MS120"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-N945GR1GC8G"|"Montaje"|"Área de Montaje"|"0,3"|"Ensamblado equipo industrial"
"PA8-N945GR1GC8G"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-PF15BTIR4GB60SSD"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-PF15BTIR4GB60SSD"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD120"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD120/R00"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD120/R00"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD120/R01"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD120/R01"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD120/R02"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD120/R02"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD120/R03"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD120/R03"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD1202GB"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR2SSD1202GB"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR4SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR4SSD120"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR4SSD120/R00"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-PPCF15BBTIJR4SSD120/R00"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA8-PR1500P945N270R2HD"|"Montaje"|"Área de Montaje"|"1,25"|"Ensamblado equipo industrial"
"PA8-PR1500P945N270R2HD"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-PR1500PB650I3R4HD"|"Montaje"|"Área de Montaje"|"1,25"|"Ensamblado equipo industrial"
"PA8-PR1500PB650I3R4HD"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-PR1500PB650I3R4HD/R00"|"Montaje"|"Área de Montaje"|"1,25"|"Ensamblado equipo industrial"
"PA8-PR1500PB650I3R4HD/R00"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-R305W945N270R2HD"|"Montaje"|"Área de Montaje"|"1,25"|"Ensamblado equipo industrial"
"PA8-R305W945N270R2HD"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-T600N2600R2GC8GM"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-T600N2600R2GC8GM"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA8-UIBXCVN26R2SSD320"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA8-UIBXCVN26R2SSD320"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-12510VTCR2SSD32"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-12510VTCR2SSD32"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-A6420A1R1GS8G"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6420A1R1GS8G"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6420A1R1SSD"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6420A1R1SSD"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6613A2MR4HD250PS"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6613A2MR4HD250PS"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6613A2MR4SSD16"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6613A2MR4SSD16"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6613A3MR4CFAST"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6613A3MR4CFAST"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6911A1R1SSD"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6911A1R1SSD"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6911R2160GB-R01"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6920R2GB160"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6920R2GB160"|"Verificación"|"Área de Verificación"|"0,25"|"Ensamblado equipo industrial"
"PA9-A6940A2R2HD"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6940A2R2HD"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA9-A6940A2RSSD256"|"Montaje"|"Área de Montaje"|"0,25"|"Ensamblado equipo industrial"
"PA9-A6940A2RSSD256"|"Verificación"|"Área de Verificación"|"0,25"|"Ensamblado equipo industrial"
"PA9-AEC6611A2R1SSDPS"|"Montaje"|"Área de Montaje"|"1"|"Ensamblado equipo industrial"
"PA9-AEC6611A2R1SSDPS"|"Verificación"|"Área de Verificación"|"0,25"|"Ensamblado equipo industrial"
"PA9-AEC6611A2R2SSD"|"Montaje"|"Área de Montaje"|"0,25"|"Ensamblado equipo industrial"
"PA9-AEC6611A2R2SSD"|"Verificación"|"Área de Verificación"|"0,25"|"Ensamblado equipo industrial"
"PA9-AEC6612B2R1SSD"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-AEC6612B2R1SSD"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA9-AEC6911A1R1SSD"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-AEC6911A1R1SSD"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA9-AEC6920A6R2GS16G"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-AEC6920A6R2GS16G"|"Verificación"|"Área de Verificación"|"0,5"|"Ensamblado equipo industrial"
"PA9-AEC6967A4R4CF16"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-AEC6967A4R4CF16"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-AEC6977A8R4CF8"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-AEC6977A8R4CF8"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-AR6610NQ77I53470R/R06"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-AR6610NQ77I53470R/R06"|"Verificación"|"Área de Verificación"|"1,25"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53330R2"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53330R2"|"Verificación"|"Área de Verificación"|"1,25"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2"|"Verificación"|"Área de Verificación"|"1,25"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2/R01"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2/R01"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2/R02"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2/R02"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2/R03"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2/R03"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2/R04"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2/R04"|"Verificación"|"Área de Verificación"|"1,25"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2/R06"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-ARK6610NQ77I53470R2/R06"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-B6404MA2R4SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-B6404MA2R4SSD120"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA9-B6404UA1R2HD500"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-B6404UA1R2HD500"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-B6404UA1R2SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-B6404UA1R2SSD120"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA9-B6404UA1R2SSD120/R00"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-B6404UA1R2SSD120/R00"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA9-B6404UA1R2SSD32"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-B6404UA1R2SSD32"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-B6614A2MR4SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-B6614A2MR4SSD120"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA9-B6615A2MR8MS120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-B6615A2MR8MS120"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-B6616A2R8SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-B6616A2R8SSD120"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-B6640A1I3R4SSD240"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-B6640A1I3R4SSD240"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA9-B6640A2I3R4SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-B6640A2I3R4SSD120"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA9-BOXER6614A1MR2CF32"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-BOXER6614A1MR2CF32"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-BOXER6615A2MCANR4HD"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-BOXER6615A2MCANR4HD"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-BX6404UA1R4SSD120LTE"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-BX6404UA1R4SSD120LTE"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-BX6616A2R4SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-BX6616A2R4SSD120"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA9-CV05R2CF8NEWHELIXL"|"Montaje"|"Área de Montaje"|"1,5"|"Ensamblado equipo industrial"
"PA9-CV05R2CF8NEWHELIXL"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-CV05R2CF8NEWHELIXL/R00"|"Montaje"|"Área de Montaje"|"1,5"|"Ensamblado equipo industrial"
"PA9-CV05R2CF8NEWHELIXL/R00"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-DRPC130ALE1R4SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-DRPC130ALE1R4SSD120"|"Verificación"|"Área de Verificación"|"1,25"|"Ensamblado equipo industrial"
"PA9-EBC31KDALN1R4M232"|"Montaje"|"Área de Montaje"|"0,75"|"Ensamblado equipo industrial"
"PA9-EBC31KDALN1R4M232"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA9-ECX1420I5R8SSDI32"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-ECX1420I5R8SSDI32"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA9-EMBH81A4460R4HHD500"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-EMBH81A4460R4HHD500"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-FWS7360R4SSD120"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-FWS7360R4SSD120"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-FWS7360R4SSD120/R00"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-FWS7360R4SSD120/R00"|"Verificación"|"Área de Verificación"|"1,5"|"Ensamblado equipo industrial"
"PA9-G351JHI16HD"|"Montaje"|"Área de Montaje"|"0,5"|"Ensamblado equipo industrial"
"PA9-G351JHI16HD"|"Verificación"|"Área de Verificación"|"1"|"Ensamblado equipo industrial"
"PA9-GBSW5R4MS32NHELIXL"|"Montaje"|"Área de Montaje"|"0,25"|"Ensamblado equipo industrial"
"PA9-GBSW5R4MS32NHELIXL"|"Verificación"|"Área de Verificación"|"1,75"|"Ensamblado equipo industrial"
