code;name;planned_revenue;probability;partner_id;agent_id;team_id;date_deadline;priority;tag_id;campaign_id;medium_id;partner_name;street;street2;zip;city;state_id;country_id;phone;mobile;email_from;website;contact_name;description;type
OPPN-00910;ALTERNATIVA LCD A BMG;81.000;;103729;V-ANEIL;;22/03/2019;;;;;;;;;;;;;;;;;;
OPPN-00911;SUSTITUCIÓN DE TFT POR PANEL PCS CON FIREFOX PARA VISUALIZAR CAMARAS;15.423,30;;102445;V-BNC-NORT;;19/02/2016;;;;;;;;;;;;;;;;;;
OPPN-00912;PC Fanless con CAN-BUS;37.311;;103875;V-ANEIL;;24/01/2019;;;;;;;;;;;;;;;;;;
OPPN-00913;ALTERNATIVA AFL-057A-LX/R/1G-R20;54.100;;102581;V-APOVEDA;;04/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00914;EQUIPOS PARA CONSORCIO AGUAS;4.232;;100984;V-BNC-NORT;;20/06/2018;;;;;;;;;;;;;;;;;;
OPPN-00915;Dispensador de Ticket;4.675;;102333;V-DMART;;22/02/2016;;;;;;;;;;;;;;;;;;
OPPN-00916;ALTERNATIVA A CUSTOM;6.000;;120401;V-BNC-NORT;;23/02/2016;;;;;;;;;;;;;;;;;;
OPPN-00917;ALTERNATIVA A MINI KPC6;8.418;;102351;V-IGAR;;04/09/2018;;;;;;;;;;;;;;;;;;
OPPN-00918;Frymaster board and SUI, KCCM boards;15.000;;130039;V-EMOYA;;24/02/2016;;;;;;;;;;;;;;;;;;
OPPN-00919;Parkimetros;26.662,50;;103668;V-DMART;;07/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00920;Dispensador de Ticket;25.600;;102333;V-DMART;;27/03/2018;;;;;;;;;;;;;;;;;;
OPPN-00921;IMPRESORA 3D;28.000;;103656;V-HLAMA;;24/02/2016;;;;;;;;;;;;;;;;;;
OPPN-00922;TERMODRIVE (Control estufas de Laboratorio);6.880;;120164;V-DMART;;29/02/2016;;;;;;;;;;;;;;;;;;
OPPN-00923;"Visualizador color para Hornos - Mercadona  Serie 8XXX  Gama Alta  9~10,1""";97.250;;120164;V-DMART;;21/03/2019;;;;;;;;;;;;;;;;;;
OPPN-00924;"Visualizador Lavadora  Industrial TFT7""";116.800;;101059;V-DMART;;13/12/2016;;;;;;;;;;;;;;;;;;
OPPN-00925;Instalaciones de Inversores Solares;296.835;;120415;V-DMART;;01/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00926;LOCALIZACIÓN;29.650;;103469;V-XAND;;29/06/2016;;;;;;;;;;;;;;;;;;
OPPN-00927;;6.440;;100223;V-XAND-AR;;01/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00928;HORNO INDUSTRIAL. DISTFORM;47.000;;102229;V-HLAMA;;02/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00929;CONTROL PISCINAS;44.160;;100106;V-HLAMA;;29/06/2016;;;;;;;;;;;;;;;;;;
OPPN-00930;Monitores Autobuses;17.040;;100022;V-BNC-ESTE;;02/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00931;DOKENSIP  (Seguimiento Barcos) /  Tracker para Vehiculo policia.;8.100;;102299;V-DMART;;15/07/2016;;;;;;;;;;;;;;;;;;
OPPN-00932;TS Waste (3G);29.880;;102299;V-DMART;;15/07/2016;;;;;;;;;;;;;;;;;;
OPPN-00934;TABLET RUGGED - MARINO/MILITAR;20.720;;PT15-0082;V-EMOYA;;01/05/2016;;;;;;;;;;;;;;;;;;
OPPN-00935;TELECONTROL ALUMBRADO PUBLICO;6.000;;103776;V-AVAC;;12/07/2017;;;;;;;;;;;;;;;;;;
OPPN-00936;RENFE;154.000;;100197;V-MFER;;04/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00937;;13.680;;110574;V-MFER;;04/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00938;AEROPUETO FRANCIA;280.000;;110574;V-MFER;;04/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00939;NUEVA BALANZA PC;100.000;;100168;V-MFER;;03/02/2017;;;;;;;;;;;;;;;;;;
OPPN-00940;Tablet embarcada en vehículos;25.000;;100524;V-ANEIL;;15/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00941;"Monitor táctil de 10,2"" con montaje VESA";17.592;;100524;V-ANEIL;;11/02/2019;;;;;;;;;;;;;;;;;;
OPPN-00942;NA;44.900;;100008;V-DMART;;08/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00943;;7.260;;102198;V-DMART;;08/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00944;Equipos para uso médico;2.488;;120335;V-IGAR;;23/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00945;Reanibex500 MS (Ambulancias);17.165;;120003;V-IGAR;;18/05/2018;;;;;;;;;;;;;;;;;;
OPPN-00946;REANIBEX 300/500;0;;120003;V-IGAR;;12/12/2017;;;;;;;;;;;;;;;;;;
OPPN-00947;CARGADOR BATERÍA COCHE ELÉCTRICO;2.000.000;;103759;V-EMOYA;;09/05/2016;;;;;;;;;;;;;;;;;;
OPPN-00948;CABINA GRUA MUELLE PORTUARIO;16.660,80;;103614;V-APOVEDA;;14/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00949;GATEWAY para SMARCITY  (Gestion de datos de sensores en ciudades);2.600;;101915;V-BNC-NORT;;09/07/2018;;;;;;;;;;;;;;;;;;
OPPN-00950;DISPLAY VENDING;40.000;;120316;V-DMART;;16/07/2018;;;;;;;;;;;;;;;;;;
OPPN-00951;MÁQUINA COBRO/CAMBIO;41.500;;103838;V-XAND;;16/11/2016;;;;;;;;;;;;;;;;;;
OPPN-00952;HREOS;54.470;;110329;V-CGAR-CE;;17/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00953;EQUIPOS BIESTABLES PARA PROYECTO ZARAGOZA 10-15 ANUALES;70.140;;103827;V-JRUIZ;;15/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00954;Proyectos de 100 paradas nuevas;34.147;;103036;V-ELOPEZ;;25/05/2016;;;;;;;;;;;;;;;;;;
OPPN-00955;Proyectos de 112 paradas nuevas y 80 actualizaciones de BICING;57.600;;103036;V-ELOPEZ;;28/07/2016;;;;;;;;;;;;;;;;;;
OPPN-00956;PC BOX Ruleta Mesa;85.120;;120093;V-DMART;;15/02/2018;;;;;;;;;;;;;;;;;;
OPPN-00957;Ruleta en Linea;26.870;;120093;V-DMART;;15/02/2018;;;;;;;;;;;;;;;;;;
OPPN-00958;"TFT 10,1"" MULTICASH  / RULETAS";8.220;;120093;V-DMART;;30/07/2019;;;;;;;;;;;;;;;;;;
OPPN-00959;CABLE LVDS. Ruletas Casino/Linea (Casas de apuestas);7.970;;120093;V-DMART;;19/09/2016;;;;;;;;;;;;;;;;;;
OPPN-00960;Pupitre Autobus;12.800;;102186;V-DMART;;16/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00961;FUENTES ALIMENTACIÓN ILUMINACIÓN TIRAS LED TOLDO;6.325;;102428;V-APOVEDA;;28/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00962;ILUMINACIÓN CAFETERA INDUSTRIAL;6.500;;102113;V-XAND;;29/06/2016;;;;;;;;;;;;;;;;;;
OPPN-00963;Gestion y control de Farolas;1.950;;101182;V-IGAR;;07/01/2019;;;;;;;;;;;;;;;;;;
OPPN-00964;Generador de Potencia para Vehículo militar;0;;103839;V-DMART;;18/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00965;Generador de Potencia para Vehículo Militar;0;;103839;V-DMART;;18/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00966;NUEVA MÁQUINA DARDOS;101.200;;101838;V-HLAMA;;22/12/2017;;;;;;;;;;;;;;;;;;
OPPN-00967;MÁQUINA DARDOS;47.980;;101838;V-HLAMA;;21/12/2016;;;;;;;;;;;;;;;;;;
OPPN-00968;ILUMINACION LED 3014;96.000;;103704;V-EMOYA;;25/05/2016;;;;;;;;;;;;;;;;;;
OPPN-00969;PANEL PC PARA MAQUINAS DE LIMPIEZA CON CAMARAS;28.020;;103644;V-BNC-NORT;;23/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00970;LCDs fondo azul y letras blancas;1.636,25;;120335;V-IGAR;;23/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00971;BD MEDICAL;21.400;;102030;V-BNC-NOR2;;11/05/2016;;;;;;;;;;;;;;;;;;
OPPN-00972;BD MEDICAL - BLE Werable;10.000;;102030;V-BNC-NOR2;;11/05/2016;;;;;;;;;;;;;;;;;;
OPPN-00973;BD MEDICAL;14.550;;102030;V-BNC-NOR2;;11/05/2016;;;;;;;;;;;;;;;;;;
OPPN-00974;Display 2x16  COFFETEK;5.620;;102198;V-DMART;;05/02/2019;;;;;;;;;;;;;;;;;;
OPPN-00975;DISPLAY PEQUEÑO 2X16 AZUL COFFETTEK;9.504;;102198;V-DMART;;05/02/2019;;;;;;;;;;;;;;;;;;
OPPN-00976;PRECINTO ELECTRÓNICO;0;;103601;V-EMOYA;;25/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00977;RENFE;0;;100543;V-EMOYA;;25/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00978;HIMOINSA;40.950;;100449;V-EMOYA;;17/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00979;ZUNISEA CONTROLER;180.000;;102404;V-DMART;;29/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00980;;7.980;;100106;V-HLAMA;;31/03/2016;;;;;;;;;;;;;;;;;;
OPPN-00981;AUTOPAGO SURTIDORES GASOLINERAS;45.000;;103724;V-AVAC;;01/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00982;Antena LTE +  GPS/GLONASS;4.470;;102186;V-DMART;;04/07/2018;;;;;;;;;;;;;;;;;;
OPPN-00983;LKS;14.255;;101825;V-BNC-NORT;;06/11/2016;;;;;;;;;;;;;;;;;;
OPPN-00984;SERIE 7 - NO2- O- CO;7.000;;110356;V-MFER;;03/05/2017;;;;;;;;;;;;;;;;;;
OPPN-00985;;71.000;;100966;V-HLAMA;;05/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00986;PROTECCION DE DISPLAYS CON POLICARBONATO;0;;101351;V-JRUIZ;;05/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00987;Antena 430Mhz;0;;120359;V-BNC-NORT;;05/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00988;TOTEM INFORMATIVOS VIA PUBLICA;26.500;;110374;V-AVAC;;12/05/2016;;;;;;;;;;;;;;;;;;
OPPN-00989;Antena 430Mhz;12.500;;120359;V-BNC-NORT;;05/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00990;TPV para personal de la gasolinera;19.068,60;;100816;V-JCVAZ;;05/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00991;;384.000;;100009;V-JCVAZ;;05/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00992;DEECTOR CO2;50.000;;103709;V-XAND;;18/04/2017;;;;Proveedor;CIRESEARCH;C/Dels Telers, 5 B, 2on, Loc.9;(Edifici Vapor Gran);8221;TERRASSA;BARCELONA;ES;93 511 75 05;;jfornieles@ciresearch.es;26/11/2015;26/11/2015;TGS8100, TGS2600, TGS2602, TGS2603, CDM4160;
OPPN-00993;NUEVO CAJERO LA CAIXA;650.000;;150001;V-JCVAZ;;04/02/2019;;;;;;;;;;;;;;;;;;
OPPN-00994;PARKÍMETROS;25.000;;101848;V-HLAMA;;06/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00995;VEHICULO MILITAR;0;;103484;V-MFER;;06/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00996;trafico;22.950;;110574;V-MFER;;07/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00997;EQUIPO  PREPAGO PARA REPOSTAJE EN PUERTOS (AGUA - ELECTRICIDAD);0;;100008;V-DMART;;07/04/2016;;;;;;;;;;;;;;;;;;
OPPN-00998;EUROFIGHTHER;139.650;;100969;V-CGAR-CE;;14/06/2016;;;;;;;;;;;;;;;;;;
OPPN-00999;TSB MYSPHERA;50.500;;100435;V-XAND;;28/09/2016;;;;;;;;;;;;;;;;;;
OPPN-01000;TAQUILLAS EN POLIDEPORTIVOS;11.550;;102258;V-DMART;;12/11/2018;;;;;;;;;;;;;;;;;;
OPPN-01001;"TFT 7"" 800x480 PCAP";7.600;;100768;V-BNC-ESTE;;12/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01002;BACKLIGHT LED BLANCo 56x30;33.800;;102198;V-DMART;;05/06/2017;;;;;;;;;;;;;;;;;;
OPPN-01003;LOTERIAS:  VALIDADOR PARA CLIENTE DE BOLETOS DE LOTARIA;98.959;;100008;V-DMART;;28/11/2016;;;;;;;;;;;;;;;;;;
OPPN-01004;CENTRAL DE COMUNICACION PARA INCENDIOS Y ROBO;21.900;;103333;V-AVAC;;14/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01005;BCU: Protección y Control Subestaciones  (F.A. Rango Alto);0;;101616;V-BNC-NORT;;14/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01006;BCU: Proteccion y Control Subestaciones (F.A.);17.850;;101616;V-BNC-NORT;;14/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01007;LOCALIZADOR MERCANCIAS con  entrada PT1000;4.077,50;;101253;V-BNC-NORT;;07/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01008;PC PANEL PARA SURTIDORES HELIX;29.358;;101623;V-AVAC;;14/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01009;FLOW GRID -  Baterías Zn-Br;11.580;;120053;V-DMART;;06/06/2016;;;;;;;;;;;;;;;;;;
OPPN-01010;PLANTA DEPURADORA AGUAS OURENSE;4.890;;103755;V-BNC-NORT;;14/04/2016;;;;Personal;INFERPI;P.A.E. Asuaran, edif. Archanda, 6 - 1º y 2º;;48950;ALTZAGA-ERANDIO;BIZKAIA;ES;94 471 00 50;;jcpiris@inferpi.com;14/03/2016;14/04/2016;;
OPPN-01011;PANEL PC PARA SURTIDORES CETIL;48.415;;101623;V-AVAC;;15/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01012;PROBADOR DE ROPA VIRTUAL EN TOTEM;781;;103279;V-JRUIZ;;15/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01013;ESTUDIO LUMINARIAS;23.800;;PT08-0331;V-EMOYA;;17/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01014;DISPLAY  COG  128X64;44.240;;102419;V-DMART;;10/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01015;SW sin carcaza para puente de luces;3.500;;100524;V-ANEIL;;20/09/2016;;;;;;;;;;;;;;;;;;
OPPN-01016;"DISPLAY PARA CARGADOR VEHICULO ELECTRICO. GAMA ALTA - VISUALIZADOR 7""";13.640;;100499;V-DMART;;06/03/2017;;;;;;;;;;;;;;;;;;
OPPN-01017;Sensores de gases, luz solar, infrarrojo, humedad y temperatura;0;;103559;V-BNC-ESTE;;09/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01018;Pantallas táctiles para pago en surtidor;7.434,50;;102499;V-ANEIL;;07/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01019;RECARGA;105.000;;101378;V-XAND-AR;;21/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01020;VISIÓN ARTIFICIAL;22.000;;PT09-0446;V-APOVEDA;;01/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01021;FLUOROSCOPIO;18.206;;103795;V-IGAR;;06/07/2016;;;;Prospección;FM CONTROL, S.L.;C/ Basaldea, 13;Polígono Industrial Jundiz;1015;VITORIA-GASTEIZ;ALAVA;ES;945 29 09 18;;gfjauregui@fmcontrol.com;18/04/2016;18/04/2016;;
OPPN-01022;XiSCan 4400 (Series);38.595;;103795;V-IGAR;;12/02/2019;;;;Prospección;FM CONTROL, S.L.;C/ Basaldea, 13;Polígono Industrial Jundiz;1015;VITORIA-GASTEIZ;ALAVA;ES;945 29 09 18;;gfjauregui@fmcontrol.com;18/04/2016;18/04/2016;;
OPPN-01023;EQUIPO PARA CONTROL DE INVERNADERO;14.900;;102147;V-EMOYA;;23/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01024;HOMEPACK (PLACA PC);482.900;;102198;V-DMART;;25/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01025;CASHLOGY;123.690;;102198;V-DMART;;09/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01026;PROYECTAR IMAGEN TFT;18.950;;101230;V-HLAMA;;09/06/2016;;;;;;;;;;;;;;;;;;
OPPN-01027;ALIMENTACIÓN CAFETERA;11.500;;103866;V-HLAMA;;27/07/2016;;;;;;;;;;;;;;;;;;
OPPN-01028;NUEVA PLATAFORMA MÁQUINAS PARA INDIBA Y SORISA;16.350;;100680;V-HLAMA;;27/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01029;Luminaria de 1800lm. SIN Certificacion UL;6.400;;102425;V-IGAR;;08/02/2018;;;;;;;;;;;;;;;;;;
OPPN-01030;Maquinaria agricola de siembra;1.675;;120342;V-DMART;;28/04/2016;;;;;;;;;;;;;;;;;;
OPPN-01031;Rediseño máquina expendedora Ticketing Mini RC;5.980,20;;102351;V-IGAR;;06/11/2017;;;;;;;;;;;;;;;;;;
OPPN-01032;Suntrack Self Powered;12.400;;101181;V-DMART;;06/07/2016;;;;;;;;;;;;;;;;;;
OPPN-01033;Gestion  y explotacion máquinas (Vending);13.950;;100932;V-DMART;;14/01/2019;;;;;;;;;;;;;;;;;;
OPPN-01034;ELECTRODOMESTICOS;10.000;;100102;V-DMART;;06/03/2017;;;;;;;;;;;;;;;;;;
OPPN-01035;Equipo toch con RFID/NFC para residencia;18.000;;102607;V-EMOYA;;09/06/2016;;;;;;;;;;;;;;;;;;
OPPN-01036;CONVERTIDORES G.E.;6.427,50;;120358;V-IGAR;;02/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01037;PUNTO DE CARGA VEHÍCULO ELÉCTRICO;25.000;;103339;V-APOVEDA;;15/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01038;LINK  (Modulo comunicaciones GPRS para  puertas automáticas);14.800;;102049;V-DMART;;10/10/2016;;;;;;;;;;;;;;;;;;
OPPN-01039;DISPOSITIVO PORTABLE;0;;102030;V-DMART;;05/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01040;MAQUINA DE PALETS - ARANCO;110.700;;100449;V-EMOYA;;08/06/2016;;;;;;;;;;;;;;;;;;
OPPN-01041;"Monitor 15"" operador, temperatura extendida";13.500;;102626;V-ANEIL;;01/07/2016;;;;;;;;;;;;;;;;;;
OPPN-01042;"Monitor de 12"" para pago automático";0;;102626;V-ANEIL;;28/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01043;Impresora de 60mm para recibos de cajeros de pago automático;30.869;;102626;V-ANEIL;;19/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01044;Desplazar a Tempel de este cliente;41.700;;102626;V-ANEIL;;28/07/2016;;;;;;;;;;;;;;;;;;
OPPN-01045;Extension Cable Antena SUNTRACK;29.500;;101181;V-DMART;;14/11/2016;;;;;;;;;;;;;;;;;;
OPPN-01046;Bajo Transmisor TVB FM (Broadcasting);18.600;;101915;V-DMART;;05/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01047;Incorporación de sensores con conectividad a thethings.io;3.600;;103675;V-ANEIL;;05/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01048;RFID del Bicing;28.214,55;;103036;V-ELOPEZ;;24/10/2016;;;;;;;;;;;;;;;;;;
OPPN-01049;Modem 3G USB ó RS232 BICIBOX;3.000;;103036;V-ELOPEZ;;06/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01050;"Tirador de cerveza 12,3"" TFT 1920x720";1.115,38;;PT16-0029;V-ANEIL;;07/06/2016;;;;Teléfono;ESTUDI ALOS;BARCELONA;;8001;BARCELONA;;ES;932700131;;;10/02/2016;10/02/2016;;
OPPN-01051;Antena PCB;3.976;;120338;V-DMART;;26/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01052;"PPC nuevo Bay Trail con rango de temperatura extendida 15""";41.316;;102689;V-ANEIL;;02/03/2017;;;;;;;;;;;;;;;;;;
OPPN-01053;ETIQUETADO DE GESTION DE REGADÍOS;1.500;;103786;V-IGAR;;09/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01054;REANIBEX 800 (DEFIBRILADOR);19.000;;120003;V-IGAR;;15/02/2018;;;;;;;;;;;;;;;;;;
OPPN-01055;Recambios para NC-778/W;6.000;;102689;V-ELOPEZ;;09/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01056;CAJA FUERTE RETAIL;22.500;;102436;V-AVAC;;02/08/2017;;;;;;;;;;;;;;;;;;
OPPN-01057;MIDS;39.440;;110574;V-MFER;;09/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01058;Control remoto de equipos;239.000;;120378;V-DMART;;10/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01059;ídem OppN-508 para interior;0;;103624;V-AVAC-AN;;11/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01060;EXPENDEDORA BILLETES;29.000;;PT16-0119;V-BNC-UE;;14/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01061;BALANZA;202.000;;100168;V-MFER;;11/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01064;DISPLAYGRAFICO128X64;9.900;;101457;V-BNC-NOR2;;08/06/2016;;;;;;;;;;;;;;;;;;
OPPN-01065;PROTECCION  SUBESTACIONES  GRAF. CHINO;44.800;;103605;V-DMART;;13/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01066;"Tirador 10,1"" TFT 1280x800";600;;PT16-0029;V-ANEIL;;05/07/2016;;;;;;;;;;;;;;;;;;
OPPN-01067;PDA para lectura de gases;13.000;;103665;V-ANEIL;;28/07/2016;;;;;;;;;;;;;;;;;;
OPPN-01068;Impresora portátil para recibos de lecturas de gases.;4.000;;103665;V-ANEIL;;17/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01069;;49.000;;110050;V-AVAC;;18/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01070;"PUNTO DE INFORMACION PARA CONSUMIDORES 7""";0;;103624;V-AVAC-AN;;19/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01071;TERMOSTATO - CLIENTE: MOMIT;0;;120316;V-DMART;;20/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01072;;10.000;;110434;V-CGAR-CE;;21/01/2019;;;;;;;;;;;;;;;;;;
OPPN-01073;ALTERNATIVA TELIT HE910;21.000;;103893;V-EMOYA;;22/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01074;SWITCH INDUSTRIAL;76.764;;103090;V-EMOYA;;08/06/2016;;;;;;;;;;;;;;;;;;
OPPN-01075;SENTINEL;40.600;;110329;V-CGAR-CE;;23/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01076;NEOSAT;102.000;;110285;V-CGAR-CE;;30/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01077;Iluminacion Interior Autobus;0;;120168;V-IGAR;;23/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01078;TR2400CE;8.400;;120115;V-DMART;;23/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01079;Termostato con display e -ink;0;;103607;V-MFER;;23/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01080;EQUIPO CONTROL RIEGO;13.805;;101080;V-EMOYA;;23/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01081;ALTERNATIVA A DELL230;12.000;;PT16-0129;V-BNC-NORT;;06/07/2016;;;;;;;;;;;;;;;;;;
OPPN-01082;"ALTERNATIVA A PC DELL230 Y PANTALLA 22"" CON PPC EN 19""";12.000;;PT16-0129;V-BNC-NORT;;06/07/2016;;;;;;;;;;;;;;;;;;
OPPN-01083;GNSS GPS  L1/E1/E5;5.690;;101188;V-DMART;;12/11/2018;;;;;;;;;;;;;;;;;;
OPPN-01084;BLUETOOTH USO GENERAL;29.800;;103440;V-BNC-NORT;;25/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01085;TICKETING TRANSPORTE TERRESTRE;44.310;;103805;V-ANEIL-AR;;11/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01086;Display para Hostelería (Gama alta);7.745;;120338;V-DMART;;07/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01087;Display para Hostelería (Gama Media);11.940;;120338;V-DMART;;25/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01088;;11.000;;102468;V-ANEIL;;04/04/2018;;;;;;;;;;;;;;;;;;
OPPN-01089;;2.000;;110574;V-MFER;;27/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01090;CONVERTIDOR BIDIRECIONAL  4000W (Sapa Placencia);32.690;;120419;V-DMART;;25/11/2016;;;;;;;;;;;;;;;;;;
OPPN-01091;AEROGENERADOR (UPV);10.500;;102194;V-EMOYA;;30/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01092;Cambio GPRS a 3G;0;;101130;V-XAND;;08/02/2018;;;;;;;;;;;;;;;;;;
OPPN-01093;Fluxostato Caldera;200.400;;120414;V-BNC-NORT;;30/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01094;Convertidor Bidireccional. Cliente Final: SAPA PLACENCIA;19.905;;120419;V-DMART;;28/11/2016;;;;;;;;;;;;;;;;;;
OPPN-01095;EQUIPO DE AUDIO;4.800;;103707;V-EMOYA;;30/05/2016;;;;;;;;;;;;;;;;;;
OPPN-01096;Reed Gupo Hidráulico;810.000;;120414;V-BNC-NORT;;13/07/2016;;;;;;;;;;;;;;;;;;
OPPN-01097;Alternativa a OM2P V2;25.000;;103768;V-ANEIL;;05/07/2016;;;;;;;;;;;;;;;;;;
OPPN-01098;DETECCIÓN GASES EXPLOSIVOS PARA TURQUÍA;45.000;;101410;V-XAND;;14/02/2017;;;;;;;;;;;;;;;;;;
OPPN-01099;DAR CONECTIVIDAD VÍA SMS A LOS EQUIPOS DISTRIBUIDOS POR BASIC;140.000;;103764;V-ANEIL;;01/06/2016;;;;;;;;;;;;;;;;;;
OPPN-01100;PARADA AUTOBUS;10.600;;103778;V-MFER;;27/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01101;PANEL INFORMACION EXTERIOR;0;;103778;V-MFER;;07/10/2018;;;;;;;;;;;;;;;;;;
OPPN-01102;Control  Bluetooth para energía solar;145.000;;101181;V-DMART;;27/12/2017;;;;;;;;;;;;;;;;;;
OPPN-01103;DCDC1500 - TRACKER SOLAR;34.500;;101181;V-DMART;;07/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01104;ALTERNATIVA A MONITOR POS ELO ET1915L;86.535;;103090;V-EMOYA;;08/06/2016;;;;;;;;;;;;;;;;;;
OPPN-01105;;55.000;;102128;V-AVAC-AN;;02/02/2017;;;;;;;;;;;;;;;;;;
OPPN-01106;POSICIONADOR DE CABINA;27.850;;101444;V-BNC-SUR;;14/03/2018;;;;;;;;;;;;;;;;;;
OPPN-01107;TOTEMS INFORMACION ENSEÑANZA, CIUDADANOS;16.820;;PT15-0308;V-JRUIZ;;03/06/2016;;;;;;;;;;;;;;;;;;
OPPN-01108;REGULADOR DE TRÁFICO PARA SEMÁFOROS;11.025;;103775;V-JRUIZ;;05/06/2018;;;;;;;;;;;;;;;;;;
OPPN-01109;"MONITORES 48"" 4k vesa";0;;120340;V-JRUIZ;;03/06/2016;;;;;;;;;;;;;;;;;;
OPPN-01110;COMUNICACIÓN BUS;19.000;;103805;V-ANEIL-AR;;11/02/2019;;;;;;;;;;;;;;;;;;
OPPN-01111;JC-SAT-17;41.000;;100518;V-CGAR;;10/10/2016;;;;;;;;;;;;;;;;;;
