"unique_code"|"subject"|"date"|"author_id"|"res_id"|"res_model"|"message_type"|"body"
"5345"|"Oportunidad"|"2021-09-27 00:00:00"|"Diego Martín"|"OPPN-04265"|"crm.lead"|"comment"|"
 PROYECTO: EV Charger 10Ë/15Ë/21Ë  Rapid y ST
 Contacto: Iñaki Larequi  (Dpto. I+D)
 
 Básicamente disponen dos tipos de producto a parte del Fusion.
 -Serie Rapid en 60KW / 120KW / 180KW:
 La serie Rapid actualmente lleva un TFT 7Ë PCAP  con cover glass a  medida, pero  se ha quedado  pequeño
 La idea es ir hacia un  tamaño  de 10,1Ë o 15,6Ë   
 Probablemente será 10,1Ë  en función de precios, ya que si la de 15,6Ë tiene una diferencia pequeña, tal vez puedan  asumir esa diferencia.
 Para el equipo Rapid  180KW están pensando  ir a  21,5Ë
 
 -Serie ST en 200KW en adelante.
 Irán con tamaño de 21,5Ë (o similar disponible comercialmente)
 
 En ambos equipos la CPU - PCB de control será la misma. Ellos se encargarán de hacer una  PCB para compatibilizar el interface LVDS entre los dos  modelos de pantalla.
 
 Se ha de enviar  la siguiente valoración inicial: 
 Oferta de TFTs  10,1Ë / 15,6Ë / 21,5Ë  OPTICAL BONDING + PCAP  + COVER GLASS CUSTOM
 Oferta de TFTs  10,1Ë / 15,6Ë / 21,5Ë  OPTICAL BONDING + PCAP 
 Precio unidario de cada una de las opciones.
 Precio de los tooling (opciones cover glass)
 Precio de re-tooling y MOQ en el  caso de que quieran cambiar en un momento dado la serigráfica del cover glass)
 
 COVER GLASS CUSTOM:
 Adjunto plano mecánico.
 Se trata de un cristal templado de 4mm de grosor
 SOLO se tendrá en cuenta 1 única ventana visible a pesar de que en el plano aparecen 2 ventanas para display.
 La ventana será respectivamente 10,1Ë / 15,6Ë /21,5Ë  (O los tamaños propuestos)
 El cover glass será en negro con las serigrafias de los logos en blanco (2)
 Qty: 500 pcs para 10,1Ë  o  15,6Ë
 Qty: 500 pcs para 21,5Ë
 
 PLAZOS:
 Para la semana que viene necesitarán la cotización inicial.
 En el mes de Octubre quedará seleccionado el proveedor del display.
 Muestras: Febrero - Marzo 2022.  (Puede haber unas muestras preliminares estándar sin el cover glass)
 Confirmar plazo de entrega para las muestras estándar.
 
 Respecto a los requisitos mínimos de los TFTs, están detallados en mi correo ant erior.
 
 "
"5346"|"Oportunidad"|"2021-10-07 00:00:00"|"OdooBot"|"OPPN-04265"|"crm.lead"|"comment"|"Cambio de etapa de 1.IDENTIFICACIÓN O.N. a 2.PROPUESTA TÉCNICA JUNTO CON OFERTA "
"5347"|"Oportunidad"|"2021-10-15 00:00:00"|"Diego Martín"|"OPPN-04265"|"crm.lead"|"comment"|"
 PROYECTO: EV Charger 10Ë/15Ë/21Ë  Rapid y ST
 Contacto: Iñaki Lareki
 Le comento que nos hemos retrasado con las oferta para poder  clarificar varios puntos de la  oferta.
 Le enviaremos la oferta el  Lunes de la  semana que viene.
 -Me confirma que tiene una reunión interna el Miercoles día 20 para empezar a evaluar opciones.
 -Actualmente están  evaluando  5 opciones (ofertas) para cada tipo de pantalla.
 -No hay problema si  enviamos nuestra propuesta el Lunes día 18.
 
 En  cuanto a las condiciones del equipo (lluvia y UV/IR),  consideran la situación  mas simple para facilitar la  oferta inicial. "
"5348"|"Oportunidad"|"2021-10-19 00:00:00"|"Diego Martín"|"OPPN-04265"|"crm.lead"|"comment"|"
 PROYECTO: EV Charger 10Ë/15Ë/21Ë  Rapid y ST
 Le enviamos la oferta completa.
 Solución TFT border less 10,1Ë / 15,6Ë / 21,5Ë
 Solución TFT Cover glass 4mm + Logo  10,1Ë / 15,6Ë / 21,5Ë
 En 21,5Ë las solución disponible actualmente son 0-60ºC
 En  el Q1 del 2022 dispondremos de las  solución en -20 + 85ºC
 Ambas soluciones de 21,5Ë son HTNI , que mejora considerablemente el panel en condiciones de luz exterior solar.
 El Jueves tendrán una reunión interna para una primera selección.
 -Enviar información sobre HTNI. "
"5349"|"Oportunidad"|"2021-10-20 00:00:00"|"Diego Martín"|"OPPN-04265"|"crm.lead"|"comment"|"
 PROYECTO: EV Charger 10Ë/15Ë/21Ë  Rapid y ST
 Tiene en cuenta la propuesta de 21,5Ë  (-20 + 85ºC  HTNI)
 El Viernes día 22/10/2021 tendrán la reunión interna para empezar en la selecció n. "
"5350"|"Oportunidad"|"2021-11-04 00:00:00"|"Diego Martín"|"OPPN-04265"|"crm.lead"|"comment"|"
 PROYECTO: EV Charger 10Ë/15Ë/21Ë  Rapid y ST
 Proyecto perdido. 
 Han ido a  soluciones más económicas que la oferta planteada de AMT  (265° para 10,1Ë)
 Para el 10,1Ë los precios del competidor son del orden de 100° más baratas.
 -El competidor actual del  proyecto es alemán (Pensamos que puede ser Datamodul)
 -Litemax se va totalmente de precio en las ofertas.
 -El cliente muestra únicamente algo  de interés en la tecnología HTNI de Litemax de cara a ver como  evoluciona a futuro. "
"5351"|"Oportunidad"|"2021-11-04 00:00:00"|"Diego Martín"|"OPPN-04265"|"crm.lead"|"notification"|"Se ha cambiado el estado de esta OppN de EN CURSO a PERDIDA "
"5352"|"Oportunidad"|"2021-09-28 00:00:00"|"Xavier Andiñach"|"OPPN-04266"|"crm.lead"|"comment"|"DISEÑADO UNA DUCHA PARA PERSONAS CON DISCAPACIDAD. NECESITAN DISPLAY QUE PUEDA FUNCIONAR CON AGUA.
 CONSTRUYENDO EL PROTO EN BASE A LA RASPBERRY AUNQUE EN UN FUTURO HARÁN PLACA PROPIETARIA. POR ELLO LOS PRIMEROS DISPLAYS HAN DE SER CON HDMI, LUEGO PODEMOS BUSCAR ALTERNATIVO LVDS U OTRO. "
"5353"|"Oportunidad"|"2021-09-28 00:00:00"|"Xavier Andiñach"|"OPPN-04266"|"crm.lead"|"notification"|"XANDINACH ha solicitado el registros de esta OppN a FUTURELABS "
"5354"|"Oportunidad"|"2021-09-29 00:00:00"|"Antonio Vacas"|"OPPN-04267"|"crm.lead"|"comment"|"Competimos también con Fibocom y Ublox. "
"5355"|"Oportunidad"|"2021-09-29 00:00:00"|"Antonio Vacas"|"OPPN-04267"|"crm.lead"|"notification"|"AVACAS ha solicitado el registros de esta OppN a QUECTEL "
"5356"|"Oportunidad"|"2021-09-29 00:00:00"|"Antonio Vacas"|"OPPN-04267"|"crm.lead"|"comment"|"Comentarios de la tarea LLAMADA a JORGE FRAILE : Me contacta Jorge depsues de hablar con David Baró para que le haga llegar la oferta que me ha enviado para ellos. Resulta que de repente se han activado y ya estan valorando fabricantes para la comunicación NB de las luminarias, estamos compitiendo con Ublox, Fibocom y Simcom. Si estamos igualados en precios seremos candidatos prioritarios. Bueno, para ya va la oferta. "
"5357"|"Oportunidad"|"2021-11-15 00:00:00"|"Antonio Vacas"|"OPPN-04267"|"crm.lead"|"comment"|"Comentarios de la tarea VISITA a JORGE FRAILE : Nos reunimos con Jorge Fraile y con Alex Lopez para ver como va el diseño de la luminaria con NB-IoT. Estan con los dos diseños en paralelo, el BC95 para EMEA y el BG95M2 para LATAM y USA con CAT M1, de momento siguen diciendo que Quectel será proveedor principal mientras mantengamos los costes. Necesitan una alternativa al UC20 en minipciexpress, les recomenadmos el EC21EUX como versión mas económica, tengo que ofertar. "
"5358"|"Oportunidad"|"2021-11-29 00:00:00"|"OdooBot"|"OPPN-04267"|"crm.lead"|"comment"|"Cambio de etapa de 2.PROPUESTA TÉCNICA JUNTO CON OFERTA a 4.MUESTRAS "
"5359"|"Oportunidad"|"2021-09-29 00:00:00"|"OdooBot"|"OPPN-04268"|"crm.lead"|"comment"|"Cambio de etapa de 2.PROPUESTA TÉCNICA JUNTO CON OFERTA a 7.PRODUCCIÓN "
"5360"|"Oportunidad"|"2021-09-29 00:00:00"|"Mayte Fernández"|"OPPN-04269"|"crm.lead"|"comment"|"Contactan con nosotros por recomendacion de Juan Carlos con el que estamos trabajando en otro proyecto. 
 Es para una especie de Kiosko donde solo ponen la parte PC. Lo importante es cumplir y poder entregar equipos antes de final de año.
 Pasamos oferta en teoria podriamos llegar. "
"5361"|"Oportunidad"|"2021-11-17 00:00:00"|"OdooBot"|"OPPN-04269"|"crm.lead"|"comment"|"Cambio de etapa de 2.PROPUESTA TÉCNICA JUNTO CON OFERTA a 6.PRE-SERIE "
"5362"|"Oportunidad"|"2021-11-17 00:00:00"|"Mayte Fernández"|"OPPN-04269"|"crm.lead"|"comment"|"Comentarios de la tarea LLAMADA : Hemos entregado una licencia que no corresponde con la instalada. por confusion con los codigos de compra "
"5363"|"Oportunidad"|"2021-12-02 00:00:00"|"OdooBot"|"OPPN-04270"|"crm.lead"|"comment"|"Cambio de etapa de 2.PROPUESTA TÉCNICA JUNTO CON OFERTA a 7.PRODUCCIÓN "
"5364"|"Oportunidad"|"2021-10-04 00:00:00"|"Antonio Vacas"|"OPPN-04271"|"crm.lead"|"comment"|"Es una oferta urgente, si sale es ya mismo pero también es una opción a AAEON. "
"5365"|"Oportunidad"|"2021-10-04 00:00:00"|"Antonio Vacas"|"OPPN-04271"|"crm.lead"|"notification"|"AVACAS ha solicitado el registros de esta OppN a JETWAY INFORMATION CO., LTD. "
"5366"|"Oportunidad"|"2021-10-08 00:00:00"|"Antonio Vacas"|"OPPN-04271"|"crm.lead"|"comment"|"Comentarios de la tarea LLAMADA : 
 Contacto con Gonzalo para ver si al final les han asignado el proyecto de los 130 equipos para DGT que han de entregar antes que finalice 2021.
 Les hemos encontrado unidades de Jetway en stock, no son las de AAEON que montan habitualmente pero las tendrian en 2 semanas.
 Estan a la espera de que les asignen la obra para tirar el pedido para adelante, me informare si es que si o si es que no. "
"5367"|"Oportunidad"|"2021-11-03 00:00:00"|"Antonio Vacas"|"OPPN-04271"|"crm.lead"|"notification"|"Se ha cambiado el estado de esta OppN de EN CURSO a PERDIDA "
"5368"|"Oportunidad"|"2021-10-05 00:00:00"|"OdooBot"|"OPPN-04272"|"crm.lead"|"comment"|"Cambio de etapa de 2.PROPUESTA TÉCNICA JUNTO CON OFERTA a 4.MUESTRAS "
"5369"|"Oportunidad"|"2021-10-05 00:00:00"|"Renato Vila"|"OPPN-04272"|"crm.lead"|"comment"|"Esta Oppn viene desde una creada en el cliente ETRA bajo OPPN-04255, pero me dice PACO que debemos dirigirnos a él como ELETRONIC TRAFFIC y no como ETRA. Se había ofertado también PLANET pero no tiene los certificados por lo que se ha decidido por ICP DAS y tienen mejor precio. "
"5370"|"Oportunidad"|"2021-12-02 00:00:00"|"OdooBot"|"OPPN-04272"|"crm.lead"|"comment"|" Cambio de etapa de 4.MUESTRAS a 7.PRODUCCIÓN "
"5371"|"Oportunidad"|"2021-10-07 00:00:00"|"Renato Vila"|"OPPN-04273"|"crm.lead"|"notification"|"RVILA ha solicitado el registros de esta OppN a TELTONIKA NETWORKS "
"5372"|"Oportunidad"|"2021-10-07 00:00:00"|"Renato Vila"|"OPPN-04273"|"crm.lead"|"comment"|"Comentarios de la tarea LLAMADA : Su cliente no sabe si pueda usar el Router porque hay temas de confidencialidadpara el acceso desde fuera, los robots estan o estarian instalados en industriacomo logñistica, automatización, etc. "
"5373"|"Oportunidad"|"2021-10-20 00:00:00"|"Renato Vila"|"OPPN-04273"|"crm.lead"|"comment"|"Se le pasa precio especial si compra en octubre21. "
"5374"|"Oportunidad"|"2021-11-30 00:00:00"|"Renato Vila"|"OPPN-04273"|"crm.lead"|"notification"|"Se ha cambiado el estado de esta OppN de EN CURSO a PERDIDA "
"5375"|"Oportunidad"|"2021-11-30 00:00:00"|"Renato Vila"|"OPPN-04273"|"crm.lead"|"comment"|"INFORMACIÓN ADICIONAL PÉRDIDA : A su cliente no le dejan conectarse en la red de l cliente final. "
"5376"|"Oportunidad"|"2021-10-14 00:00:00"|"Iván Ruiz"|"OPPN-04274"|"crm.lead"|"comment"|"Comentarios de la tarea LLAMADA : Necesitan ofertar para el hospital de Valladolid 38 equipos que van en las UCI.Marcan una serie de características bastante concretas en cuanto a conectividad.LE comento que intetaremos encajar alguna solución Comentarios de la tarea LLAMADA : Le comento que de momento no hemos encontrado nada que encaje al 100%.Le propongo una solución con Jetway pero que excede ligeramente el alto ytambién el peso requerido ya que va montado en un soporte vesa sobre la pared.Me dice que preguntará al cliente Comentarios de la tarea LLAMADA : Le envío una propueswta que finalmente hemos encontrado con DFI que cumple casicon todo lo demandado (al menos con la parte crítica). Llamo para comentar y medice que finalmente no se han podido presentar al no tener a tiempo unapropuesta que encajase 100% con lo requerido. Había que cambiar unos equiposantiguos y adaptarse en tamaño y peso.Me dice que es una pena porque en características y precio encajaba. "
"5377"|"Oportunidad"|"2021-10-14 00:00:00"|"Iván Ruiz"|"OPPN-04274"|"crm.lead"|"notification"|"Se ha cambiado el estado de esta OppN de EN CURSO a PERDIDA "
"5378"|"Oportunidad"|"2021-10-14 00:00:00"|"Iván Ruiz"|"OPPN-04274"|"crm.lead"|"comment"|"INFORMACIÓN ADICIONAL PÉRDIDA : Infoarroyo no se pudo presentar finalmente a la licitación porque no tenía una solución que cumpliera al 100% y le expiró el pla zo "
"5379"|"Oportunidad"|"2021-10-08 00:00:00"|"Daniel Rueda"|"OPPN-04275"|"crm.lead"|"comment"|"Hablo con Ángel porque me comenta que estaban utilizando un módulo de Microchip para varios proyectos. Pero que los plazos de entrega van entre 8 meses y 1 año, algo que no pueden permitirse. Me comenta que han pensado en Espressif para ver si pueden sustituirlo. Me comenta que necesitan WIFI+BT, les da igual que la antena venga integrada en el módulo (PCB) o que sea mediante conector uFl (IPEX), quiere alternativa para 4MB y 16MB de Flash, el tamaño no es problema, le gustaría que tuviera 2 núcleos (aunque si tiene 1 núcleo tampoco pasa nada), pero sí que es importante el hecho de que tenga el periferico ""DS"" (Digital Signature) por temas criptográficos. Por lo que le ofreceremos el ESP32-C3 y el ESP32-S3. Estamos a la espera de que Espressif nos cotice estos módulos con respecto a muestras y MOQ de reels. Algo importante para el cliente es además del coste del módulo, indispensable el plazo de entrega (actualmente estamos en torno 3-4 meses). "
"5380"|"Oportunidad"|"2021-10-08 00:00:00"|"Daniel Rueda"|"OPPN-04275"|"crm.lead"|"notification"|"DRUEDA ha solicitado el registros de esta OppN a SCHTOETA ESPRESSIF "
"5381"|"Oportunidad"|"2021-11-25 00:00:00"|"OdooBot"|"OPPN-04275"|"crm.lead"|"comment"|"Cambio de etapa de 1.IDENTIFICACIÓN O.N. a 4.MUESTRAS Cambio de etapa de 1.IDENTIFICACIÓN O.N. a 4.MUESTRAS "
"5382"|"Oportunidad"|"2021-11-25 00:00:00"|"Daniel Rueda"|"OPPN-04275"|"crm.lead"|"comment"|"Están en una fase muy preliminar y no me sabe decir cuando me podrá decir algo Comentarios de la tarea LLAMADA : Hablo con Ángel con respecto al proyecto con e l módulo de Espressif (ESP32-C3). Me comenta que la propuesta de alternativa est a en una fase muy preliminar y que aún no me puede dar feedback. Es un tema un t anto verde que están valorando. "
"5383"|"Oportunidad"|"2021-10-08 00:00:00"|"OdooBot"|"OPPN-04276"|"crm.lead"|"comment"|"Cambio de etapa de 1.IDENTIFICACIÓN O.N. a 2.PROPUESTA TÉCNICA JUNTO CON OFERTA "
"5384"|"Oportunidad"|"2021-10-08 00:00:00"|"Abel Neila"|"OPPN-04276"|"crm.lead"|"notification"|"ANEILA ha solicitado el registros de esta OppN en "
"5385"|"Oportunidad"|"2021-10-08 00:00:00"|"Abel Neila"|"OPPN-04276"|"crm.lead"|"comment"|"Se presentan propuestas para pc embedded, usan uno con J1900 deberíamos de mriar propeustas similares, unas 100 ud's al año. "
"5386"|"Oportunidad"|"2021-11-03 00:00:00"|"Abel Neila"|"OPPN-04276"|"crm.lead"|"comment"|"Aun no ha podido mirar el tema. "
"5387"|"Oportunidad"|"2021-10-13 00:00:00"|"Renato Vila"|"OPPN-04277"|"crm.lead"|"comment"|"Competimos con Axiomtek PICO318PGGA (procesador J3455) y lo suministra
 VENCOEL.com. Tienen precio de 290-295° aunque no está seguro que incluya la integración. Nosotros vamos muy por encima de precio, aunque le ha molado al cliente que nosotros le podamos instalar su Linux y su imagen. "
"5388"|"Oportunidad"|"2021-11-30 00:00:00"|"Renato Vila"|"OPPN-04277"|"crm.lead"|"comment"|"La muestra no llega hasta el mes de marzo22.
 "
"5389"|"Oportunidad"|"2021-10-13 00:00:00"|"Iván Ruiz"|"OPPN-04278"|"crm.lead"|"comment"|"Licitación que se adjudicará a finales de 2021 "
"5390"|"Oportunidad"|"2021-10-26 00:00:00"|"Iván Ruiz"|"OPPN-04278"|"crm.lead"|"comment"|"Comentarios de la tarea LLAMADA : Hablo con Jose Luis sobre una licitación a la que se está presentando.Es en Oriente medio y nos solicita entre otras cosas gateways m-bus, modbus, yswitches.Hablo con él para pedir especificaciones técnicas, el switch tiene que ser algolow cost puesto que el proyecto se adjudicará por precio. Buscamos una soluciónde Planet y le envío ficha técnica para poder cotizar en cuanto me lo valide.Me pongo a buscar soluciones de las otras partidas. Comentarios de la tarea LLAMADA : Hablo con J Luis porque hay cosas que me descuadran.Piden un GW Modbus/LTE por un lado y por otro m-bus/celularMe explica es que al haber 2 sistemas de metering (agua y electricidad) hay 2empresas con distintas tecnlogías.Le explico que con el Cloudgate de OPTION existiría la posibilidad de integrarm-bus y modbus teniendo comunicación celular.De lo contrario habría que ir a un router UR35 para tener LTE+RS485 y para lasolución m-bus no disponemos de dispositivos pasarala. Comentarios de la tarea LLAMADA : Tras varias llamadas (18, 19, 20, 25 y 26 de OCtubre) sin obtener respuesta porparte de Jose Luis respecto a validar técnicamente las propuestas de productopara enviarle cotización le envío un correo solicitando feedback. "
"5391"|"Oportunidad"|"2021-10-27 00:00:00"|"Iván Ruiz"|"OPPN-04278"|"crm.lead"|"comment"|"Comentarios de la tarea LLAMADA a JOSE LUIS RODRIGUEZ : [27/10/21] Me envía correo disculpándose. Ha estado de viaje fuera y no podía antender el teléfono. Me valida el switch y me solicita cotización. "
"5392"|"Oportunidad"|"2021-10-14 00:00:00"|"Antonio Vacas"|"OPPN-04279"|"crm.lead"|"comment"|"Esperamos la nueva versión que Fígaro fabricará para el 2022, si no fabrica esta misma. "
"5393"|"Oportunidad"|"2021-10-18 00:00:00"|"Jorge Cuadra"|"OPPN-04280"|"crm.lead"|"notification"|"JCUADRA ha solicitado el registros de esta OppN a AAEON "
"5394"|"Oportunidad"|"2021-12-01 00:00:00"|"Jorge Cuadra"|"OPPN-04280"|"crm.lead"|"notification"|"Se ha cambiado el estado de esta OppN de EN CURSO a PERDIDA "
"5395"|"Oportunidad"|"2021-12-01 00:00:00"|"Jorge Cuadra"|"OPPN-04280"|"crm.lead"|"comment"|"INFORMACIÓN ADICIONAL PÉRDIDA : Han optado por añadir conectividad a  los equipo s que les suministramos. "
"5396"|"Oportunidad"|"2021-10-18 00:00:00"|"Abel Neila"|"OPPN-04281"|"crm.lead"|"notification"|"ANEILA ha solicitado el registros de esta OppN a QUECTEL "
"5397"|"Oportunidad"|"2021-10-18 00:00:00"|"OdooBot"|"OPPN-04281"|"crm.lead"|"comment"|"Cambio de etapa de 1.IDENTIFICACIÓN O.N. a 2.PROPUESTA TÉCNICA JUNTO CON OFERTA "
"5398"|"Oportunidad"|"2021-10-18 00:00:00"|"Abel Neila"|"OPPN-04281"|"crm.lead"|"comment"|"Proyecto inicial, para mediados del año que viene quieren ponerse a hacer pruebas con diferentes módulos. "
"5399"|"Oportunidad"|"2021-10-18 00:00:00"|"Antonio Vacas"|"OPPN-04282"|"crm.lead"|"comment"|"Al final se han decidido por el open frame. "
"5400"|"Oportunidad"|"2021-10-19 00:00:00"|"OdooBot"|"OPPN-04283"|"crm.lead"|"comment"|"Cambio de etapa de 2.PROPUESTA TÉCNICA JUNTO CON OFERTA a 4.MUESTRAS "
"5401"|"Oportunidad"|"2021-10-19 00:00:00"|"Antonio Vacas"|"OPPN-04283"|"crm.lead"|"comment"|"Solucion alternativa al BC95GJB. "
"5402"|"Oportunidad"|"2021-10-19 00:00:00"|"Antonio Vacas"|"OPPN-04284"|"crm.lead"|"comment"|"Sustituto del BC95GJB. "
"5403"|"Oportunidad"|"2021-10-19 00:00:00"|"OdooBot"|"OPPN-04284"|"crm.lead"|"comment"|"Cambio de etapa de 2.PROPUESTA TÉCNICA JUNTO CON OFERTA a 4.MUESTRAS "
"5404"|"Oportunidad"|"2021-10-19 00:00:00"|"Antonio Vacas"|"OPPN-04284"|"crm.lead"|"notification"|"AVACAS ha solicitado el registros de esta OppN en "
"5405"|"Oportunidad"|"2021-10-19 00:00:00"|"OdooBot"|"OPPN-04285"|"crm.lead"|"comment"|"Cambio de etapa de 2.PROPUESTA TÉCNICA JUNTO CON OFERTA a 4.MUESTRAS "
"5406"|"Oportunidad"|"2021-10-19 00:00:00"|"Antonio Vacas"|"OPPN-04285"|"crm.lead"|"comment"|"Sustituto del BC95GJB. "
"5407"|"Oportunidad"|"2021-10-20 00:00:00"|"Diego Martín"|"OPPN-04286"|"crm.lead"|"comment"|"PROYECTO: 30KW HF Transformador planar.
 Interesados en una solución de transformador planar de 30KW.
 Plantean dos posibles soluciones:
 1.- Único trafo de 30KW
 2.- 4x trafos de 7,5KW paralelizados
 
 Preferiblemente desean la  solución  de transformador  único  30KW con el objetivo de reducir elementos manuales (mano de obra)
 Algún proyecto asiático competidor prima el componente discreto (mucha mano  de obra) y aunque pueden  vender su producto como equipo de mayor fiabilidad  y eficiencia, deben diseñar una solución competitiva en precio.
 Otros competidores más directos como Wallbox, paralelizan varios transformadores. 
 
 -Ingeteam tiene una propuesta de 7,5KW x 4 montados en paralelo en un módulo enresinado.
 Pudiera ser una solución más  económica, pero es estrecho  y muy alargado.
 
 -Inicialmente  se planteará un único transformador de 30KW:
 -La altura máxima disponible es de 75mm
 -Irá  montado sobre un chasis metálico pero no disponen de mucha superficie ni grosos de chasis.
 -Superficie disponible  >110mm (deseable no  estricto)
 -En total disponen  de una anchura de 400mm teniendo en cuenta la  electrónica del primario,  transformador,  electrónica del  secundario.
 -En la parte trasera se dispondrán las  bobinas de entrada  y salida.
 -La frecuencia 100~200KHz, pueden  adaptarse a  la frecuencia  sugerida por Payton.
 -Necesitan un  data preliminar para la fase inicial que indique: Dimensiones (aprox.), Potencias en  devanados, Inductancia parásita
 -Preferiblemente montaje en  cables para la fase inicial para poder salvar alturas con las electrónicas de cada lado.
 -Precio para 500, 1000 pcs  
 Hablan de un objetivo  de precio deseado < 100°
 Montaran un work bench para  probar los trafos propuestos que encajen  en precio s. "
"5408"|"Oportunidad"|"2021-10-20 00:00:00"|"Diego Martín"|"OPPN-04286"|"crm.lead"|"notification"|"DMARTIN ha solicitado el registros de esta OppN a PAYTON PLANAR MAGNETICS LTD. "
"5409"|"Oportunidad"|"2021-11-04 00:00:00"|"OdooBot"|"OPPN-04286"|"crm.lead"|"comment"|"Cambio de etapa de 1.IDENTIFICACIÓN O.N. a 2.PROPUESTA TÉCNICA JUNTO CON OFERTA "
"5410"|"Oportunidad"|"2021-11-04 00:00:00"|"Diego Martín"|"OPPN-04286"|"crm.lead"|"comment"|"
 PROYECTO: 30KW HF Transformador planar
 Contacto: Iñaki Larequi
 Ref.:  TERX80AC-8-10   Precio: 272°/pc (25%)
 Se plantea la oferta de manera informal ya que  precio deseado por el cliente dista  mucho  de la realidad (100°)
 -Planteamos un precio de 290°/pc (30%) para ver la  reacción del cliente.
 -Insistimos en el  interés de fábrica en ofrecer la solución para este proyecto, pero aun  y todo  así  será imposible llegar al precio deseado de 100° o incluso a 200°
 -Pendiente que nos confirmen si aun  y todo pudiéramos tener una mejora de precio del  5%-10%  podría ser de interés para Ingeteam o por el contrario el objetivo para el transformador  es si o si 100°. "
"5411"|"Oportunidad"|"2021-11-22 00:00:00"|"Diego Martín"|"OPPN-04286"|"crm.lead"|"comment"|"
 PROYECTO: 30KW HF Transformador planar
 El módulo de 30KW  ha de competir con producto asiático con fabricación mediante componentes discretos, y con mano de obra muy barata.
 Ingeteam ha de ofrecer,  mayor fiabilidad en  su producto para competir: robustez, eficiencia, estanqueidad,  etc´
 -Comentamos la disposición de Payton en  acceder a este proyecto de INGETEAM por el tipo de negocio en pleno  auge.
 -Nos han  dado una orquilla de precios muy competitiva  170-190 Euros/pc aunque aún no  sabemos las condiciones definitivas, si ha de ser  único  pedido,  etc´
 -Le comentamos que esta reducción de precios a parte de la apuesta de Payton se debe a que se valorará la producción en  China (único pedido)
 -Un único pedido para INGETEAM no resulta ser un problema.
 -Consideran un precio muy  atractivo a considerar, como mínimo para probar la tecnología.
 -Han re revisarlo internamente, pero puede ser un buen punto  de partida. 
 -Podrán darnos un feeedback después del puente de Dic. "
"5412"|"Oportunidad"|"2021-10-20 00:00:00"|"Renato Vila"|"OPPN-04287"|"crm.lead"|"comment"|"Le corre prisa el material para empezar con las pruebas. "
"5413"|"Oportunidad"|"2021-11-11 00:00:00"|"Renato Vila"|"OPPN-04287"|"crm.lead"|"comment"|"El equipo esta en marcha en el LAB de cliente y la próxima semana se montara al exterior en una ciudad española conectado a un sensor de sonido. Este piloto es para ir validando un proyecto mas grande que es dependiente de unos fondos de la EU ya solicitados y a la espera de aprobación o denegación.
 
 "
"5414"|"Oportunidad"|"2021-10-20 00:00:00"|"OdooBot"|"OPPN-04288"|"crm.lead"|"comment"|"Cambio de etapa de 1.IDENTIFICACIÓN O.N. a 2.PROPUESTA TÉCNICA JUNTO CON OFERTA "
"5415"|"Oportunidad"|"2021-10-20 00:00:00"|"Abel Neila"|"OPPN-04288"|"crm.lead"|"comment"|"Pide oferta para piloto, si le encaja podríans er unas 50 ud's, no tiene timmings sobre el proyecto. "
"5416"|"Oportunidad"|"2021-10-29 00:00:00"|"Abel Neila"|"OPPN-04288"|"crm.lead"|"comment"|"Quiere ver que le encaja el producto con su aplicación. "
"5417"|"Oportunidad"|"2021-10-21 00:00:00"|"Jorge Cuadra"|"OPPN-04289"|"crm.lead"|"notification"|"JCUADRA ha solicitado el registros de esta OppN a MULTI-INNO "
"5418"|"Oportunidad"|"2021-11-05 00:00:00"|"OdooBot"|"OPPN-04289"|"crm.lead"|"comment"|"Cambio de etapa de 1.IDENTIFICACIÓN O.N. a 3.ESTUDIO POR PARTE DEL CLIENTE "
"5419"|"Oportunidad"|"2021-12-01 00:00:00"|"OdooBot"|"OPPN-04289"|"crm.lead"|"comment"|"Cambio de etapa de 3.ESTUDIO POR PARTE DEL CLIENTE a 4.MUESTRAS Cambio de etapa de 3.ESTUDIO POR PARTE DEL CLIENTE a 4.MUESTRAS "
"5420"|"Oportunidad"|"2021-10-22 00:00:00"|"Renato Vila"|"OPPN-04290"|"crm.lead"|"comment"|"Alternativa al BC68 (OPPN-03273) que va a entrar dentro de poco en EOL.
 "
"5421"|"Oportunidad"|"2021-10-22 00:00:00"|"Renato Vila"|"OPPN-04290"|"crm.lead"|"notification"|"RVILA ha solicitado el registros de esta OppN a QUECTEL "
"5422"|"Oportunidad"|"2021-10-22 00:00:00"|"OdooBot"|"OPPN-04291"|"crm.lead"|"comment"|"Cambio de etapa de 2.PROPUESTA TÉCNICA JUNTO CON OFERTA a 6.PRE-SERIE "
"5423"|"Oportunidad"|"2021-10-22 00:00:00"|"Antonio Vacas"|"OPPN-04291"|"crm.lead"|"notification"|"AVACAS ha solicitado el registros de esta OppN en "
"5424"|"Oportunidad"|"2021-10-22 00:00:00"|"Antonio Vacas"|"OPPN-04291"|"crm.lead"|"comment"|"Nuevo proyecto para cerdos de la ganaderia COVAP. "
"5425"|"Oportunidad"|"2021-11-29 00:00:00"|"OdooBot"|"OPPN-04291"|"crm.lead"|"comment"|"Cambio de etapa de 6.PRE-SERIE a 7.PRODUCCIÓN "
"5426"|"Oportunidad"|"2021-10-22 00:00:00"|"Diego Martín"|"OPPN-04292"|"crm.lead"|"notification"|"DMARTIN ha solicitado el registros de esta OppN a MULTI-INNO "
