"location_id"|"product_qty"|"product_code"|"product_lot_id"
"MONO/Stock/Dotación"|"33"|"SODIMM-256MB/DDR/333"|""
"MONO/Stock/Dotación"|"3"|"SODIMM-2GB/D2/533/I"|""
"MONO/Stock/Dotación"|"6"|"SODIMM-2GB/D2/800/I"|""
"MONO/Stock"|"45"|"SODIMM-2GB/D3/1333"|""
"MONO/Stock"|"1"|"SODIMM-2GB/D3L/1066/I"|""
"MONO/Stock"|"117"|"SODIMM-2GB/D3L/1066/I-SAT"|""
"MONO/Stock"|"307"|"SODIMM-2GB/D3L/1333/I"|""
"MONO/Stock"|"39"|"SODIMM-2GB/D3L/1866/I"|""
"MONO/Stock"|"5"|"SODIMM-2GB/D3L/800/I-SAT"|""
"MONO/Stock"|"6"|"SODIMM-2GB/DDR3L/1066/I-SAT"|""
"MONO/Stock"|"1"|"SODIMM-4GB/D3/1066/I"|""
"MONO/Stock"|"110"|"SODIMM-4GB/D3L/1333/I"|""
"MONO/Stock/SAT"|"1"|"SODIMM-4GB/D3L/1333/I"|""
"DEP/Stock"|"3"|"SODIMM-4GB/D3L/1333/I"|""
"MONO/Stock"|"251"|"SODIMM-4GB/D3L/1600/I"|""
"DEP/Stock"|"1"|"SODIMM-4GB/D3L/1600/I"|""
"MONO/Stock"|"37"|"SODIMM-4GB/D4/2133/I"|""
"MONO/Stock"|"1"|"SODIMM-8GB/D3L/1333/I"|""
"MONO/Stock"|"17"|"SODIMM-8GB/D3L/1600/I"|""
"MONO/Stock"|"1"|"SODIMM-8GB/D4/2133/I"|""
"MONO/Stock"|"32"|"SODIMM-8GB/D4/2666/I"|""
"MONO/Stock"|"30"|"SODIMM-8GB/D4/3200/I"|""
"MONO/Stock"|"4"|"SOP_PANTALLA-V2-GALVA-DX51"|""
"MONO/Stock"|"29"|"SOPORTE-CARRIL-DIN-MET/TK"|""
"MONO/Stock"|"12"|"SOPORTE-CARRIL-DIN-PLT/TK"|""
"DEP/Stock"|"2"|"SOPORTE-CARRIL-DIN-PLT/TK"|""
"MONO/Stock"|"10"|"SOPORTE-SUPERFICIE-PLT/TK"|""
"MONO/Stock"|"1"|"SOPORTE-USB-CVI"|""
"MONO/Stock"|"1"|"SOPORTE-VESA-PICOITX"|""
"MONO/Stock/Dotación"|"123"|"SPS-025-7.5F"|""
"MONO/Stock/Dotación"|"10"|"SPS-075-7.5"|""
"MONO/Stock/Dotación"|"247"|"SPS-S060-12"|""
"MONO/Stock"|"50"|"SR2"|""
"MONO/Stock/Dotación"|"8"|"SR3"|""
"MONO/Stock"|"50"|"SR4"|""
"MONO/Stock/Dotación"|"1"|"SR4G013-U1-MUE"|""
"MONO/Stock"|"20"|"SR4G031-100"|""
"MONO/Stock"|"1"|"SR4L034-EVB-1"|""
"MONO/Stock"|"1000"|"SR4L034-L"|""
"MONO/Stock"|"1"|"SR4L049-EVB-1"|""
"MONO/Stock"|"10"|"SR4L049-R"|""
"MONO/Stock"|"20"|"SR6"|""
"MONO/Stock/Dotación"|"100"|"SR7810-12W"|""
"MONO/Stock"|"100"|"SR7810-12WL"|""
"MONO/Stock/Dotación"|"1"|"SR-D1A-C"|""
"MONO/Stock"|"2000"|"SREL036-IPP-W"|""
"MONO/Stock"|"1950"|"SRF2I019-150"|""
"MONO/Stock"|"100"|"SRF2W021-100"|""
"MONO/Stock"|"100"|"SRFI028-200"|""
"DEP/Stock"|"1"|"SRFL029-100"|""
"MONO/Stock"|"100"|"SRM7810-05W"|""
"MONO/Stock/Delegación Vallcarca"|"1"|"SSD3805-INB-G21-ROOM"|""
"MONO/Stock"|"1"|"ST50H"|""
"MONO/Stock"|"34"|"SWB001LD"|""
"MONO/Stock"|"50"|"SWD006"|""
"MONO/Stock"|"50"|"SWD021"|""
"MONO/Stock"|"44"|"SWE008"|""
"MONO/Stock"|"45"|"SWE023"|""
"MONO/Stock"|"50"|"SWE023-RP"|""
"MONO/Stock"|"50"|"SWE024"|""
"MONO/Stock"|"50"|"SWE024-RP"|""
"MONO/Stock"|"29"|"SWE027"|""
"DEP/Stock"|"1"|"SWE027"|""
"MONO/Stock"|"45"|"SWE028"|""
"MONO/Stock"|"85"|"SWE030-RP"|""
"DEP/Stock"|"1"|"SWE030-RP"|""
"MONO/Stock"|"48"|"SWE032"|""
"MONO/Stock"|"20"|"SWE032-RP"|""
"MONO/Stock"|"49"|"SWE034"|""
"MONO/Stock"|"45"|"SWE037"|""
"MONO/Stock"|"50"|"SWE045"|""
"MONO/Stock"|"20"|"SWE045-RP"|""
"MONO/Stock"|"42"|"SWF001"|""
"MONO/Stock"|"50"|"SWF005"|""
"MONO/Stock"|"28"|"SWF008"|""
"MONO/Stock"|"50"|"SWG006"|""
"MONO/Stock"|"1"|"SWG006-50"|""
"MONO/Stock"|"100"|"SWG012"|""
"MONO/Stock"|"48"|"SWP001"|""
"MONO/Stock"|"50"|"SWP004"|""
"MONO/Stock/Dotación"|"60"|"T2BFRB"|""
"MONO/Stock/Dotación"|"130"|"T2BFRG-2A"|""
"MONO/Stock/Dotación"|"100"|"T2PBB-1A"|""
"MONO/Stock/Dotación"|"170"|"T2PBR-1B"|""
"MONO/Stock"|"96"|"TAPA-DB9-NEGRO"|""
"MONO/Stock"|"300"|"TAPA-DVI-NEGRO"|""
"MONO/Stock"|"329"|"TAPASOP_PANT-V2-GALVA-DX51"|""
"MONO/Stock/Dotación"|"1194"|"TC-1A"|""
"MONO/Stock/Dotación"|"17"|"TC-1C-FASTON"|""
"MONO/Stock/Dotación"|"14"|"TC-2B-FASTON"|""
"MONO/Stock/Dotación"|"26"|"TC-2C"|""
"MONO/Stock"|"144"|"TE9161"|""
"MONO/Stock"|"8"|"TE9191"|""
"MONO/Stock"|"2"|"TEAE45822500-SAT"|""
"MONO/Stock"|"1"|"TECNOBIT-217ME731027"|""
"MONO/Stock"|"1"|"TESTINGJIG-RFF500E-AWH-DNN"|""
"MONO/Stock"|"1"|"TESTINGJIG-RFH700B-AZH-LNG"|""
"MONO/Stock"|"1"|"TESTING-PH800480T024-IHC11"|""
"MONO/Stock/Dotación"|"4"|"TF-AEC-6613-A2M-1210-MOD"|""
"MONO/Stock"|"3"|"TF-GENE-CV05-A10-12-SAT"|""
"MONO/Stock"|"6"|"TF-GENE-CV05-A10-12-SAT/G"|""
"MONO/Stock/Restitución"|"1"|"TF-GENE-CV05-A10-12-SAT/G"|""
"MONO/Stock"|"2"|"TF-RDS-0310-0002"|""
"MONO/Stock"|"12"|"TGS2630"|""
"MONO/Stock"|"5000"|"TGS5042-A00"|""
"MONO/Stock"|"400"|"TGS6810-D00"|""
"MONO/Stock"|"20"|"TGS823"|""
"MONO/Stock"|"12"|"THT-19-424-1"|""
"MONO/Stock"|"1"|"THT-2-719-10"|""
"MONO/Stock"|"1"|"THT-7-483-3"|""
"MONO/Stock"|"2500"|"THT-B7351-16,51X5,08-4AC-PRTD"|""
"MONO/Stock"|"6"|"TIRM-50RBWP-98MM-720LM"|"20210715L01"
"MONO/Stock"|"400"|"TIRM-50RBWP-98MM-720LM-24"|"20211001L01"
"MONO/Stock"|"2"|"TIRM-F0603-3000-24-COB"|"063021"
"MONO/Stock"|"400"|"TIRM-LATERAL-2835-500-24"|"100721"
"MONO/Stock/Dotación"|"150"|"TLL-61BGS-V-B"|""
"MONO/Stock/Dotación"|"150"|"TLL-61BRS-V-B"|""
"MONO/Stock/Restitución"|"14"|"TM097TDHG04"|""
"MONO/Stock"|"12"|"TOUCH-15-CAPPROY/ZYBRID+IR"|""
"MONO/Stock/Dotación"|"1"|"TOUCH-PH128800T004-CON"|""
"MONO/Stock"|"2"|"TOUCHPL000154"|""
"MONO/Stock"|"69"|"TOUCH-RES-185/GTOUCH"|""
"MONO/Stock"|"1"|"TOUCH-RES-185/GTOUCH/T"|""
"MONO/Stock"|"125"|"TOUCH-RES-185/GTOUCH-SAT"|""
"MONO/Stock"|"100"|"TR-72DA"|""
"MONO/Stock"|"3"|"TR-72DC"|""
"MONO/Stock"|"77"|"TR-76DA"|""
"MONO/Stock"|"10"|"TR-77DA"|""
"MONO/Stock"|"1"|"TRB145_EU"|"4779027312415"
"MONO/Stock"|"1"|"TRM240000000"|"1112842298"
"MONO/Stock"|"1"|"TRM240000000"|"1112839032"
"MONO/Stock"|"1"|"TRM240000000"|"1112838384"
"MONO/Stock"|"1"|"TRM240000000"|"1112825025"
"MONO/Stock"|"1"|"TRM250000000"|"1112472826"
"MONO/Stock"|"1"|"TRM250000000"|"1112472817"
"MONO/Stock"|"1"|"TRM250000000"|"1112472895"
"MONO/Stock"|"1"|"TRM250000000"|"1112472917"
"MONO/Stock"|"1"|"TRM250000000"|"1112472837"
"MONO/Stock"|"1"|"TSW110000000"|"1111124840"
"MONO/Stock"|"1"|"TSW110000000"|"1111124860"
"MONO/Stock"|"1"|"TTL-SE074-PD064VT/40CM"|""
"MONO/Stock"|"23"|"TV070"|""
"MONO/Stock"|"1"|"TY2483-V5-18-5"|""
"MONO/Stock/Restitución"|"1"|"TYAT070TN94-DVI"|""
"MONO/Stock"|"34"|"TYDZ036HL"|""
"MONO/Stock"|"2"|"TYG070VW01-DVI-2-SAT"|""
"MONO/Stock"|"2"|"TYOD104SLK-LED"|""
"MONO/Stock"|"39"|"TYPH102768T001ZAA-HDMI"|""
"MONO/Stock"|"8"|"TYTM097TDHG04-DVI-2"|""
"MONO/Stock"|"1"|"TYTM097TDHG04-DVI-2-R00"|""
"MONO/Stock"|"1"|"UB025"|""
"MONO/Stock"|"1"|"UC1114-868"|"6116A4531421"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4533313"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4519042"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4532013"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4531352"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4512394"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4532580"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4529050"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4526424"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4527093"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4531084"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4529530"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4512522"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4533631"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4532072"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4502509"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4533590"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4526956"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4525750"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4529500"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4532914"
"MONO/Stock"|"1"|"UC1114-868"|"6116A4525271"
"MONO/Stock"|"1"|"UC1122-868"|"6121A2262725"
"MONO/Stock"|"1"|"UC1152-868"|"6122A2764892"
"MONO/Stock"|"1"|"UC1152-868"|"6122A2754252"
"MONO/Stock"|"1"|"UC1152-868"|"6122A2755276"
"MONO/Stock"|"1"|"UC1152-868"|"6122A2757675"
"MONO/Stock"|"1"|"UC1152-868"|"6122A2755053"
"MONO/Stock"|"1"|"UC1152-868"|"6122A2750018"
"MONO/Stock"|"1"|"UC1152-868"|"6122A2763083"
"MONO/Stock"|"1"|"UC1152-868"|"6122A2768467"
"DEP/Stock"|"1"|"UC1152-868"|"6122A2767095"
"MONO/Stock"|"1"|"UC11-N1-868"|"6411A1705516"
"MONO/Stock"|"1"|"UC11-N1-868"|"6411A1771494"
"MONO/Stock"|"1"|"UC11-N1-868"|"6411A1727251"
"DEP/Stock"|"1"|"UC11-T1-868"|""
"MONO/Stock/Restitución"|"1"|"UC11-T1-868"|""
"MONO/Stock"|"1"|"UC1214"|"6110A1126371"
"MONO/Stock"|"1"|"UC1214"|"611093686826"
"MONO/Stock"|"1"|"UC1214"|"611095123511"
"MONO/Stock"|"1"|"UC1214"|"6110A1137441"
"MONO/Stock"|"1"|"UC1214"|"611093609427"
"MONO/Stock/Dotación"|"1"|"UC15EA-MINIPCIE"|"UCE15EQAR03A04E1G"
"MONO/Stock/Dotación"|"4"|"UC15EATEA-128-NCH-STD"|""
"MONO/Stock/Dotación"|"8"|"UC20GA-128-NCH-STDAR03A02M1024"|""
"MONO/Stock"|"1000"|"UC20GD-MINIPCIE"|"R03A20E1G"
"MONO/Stock"|"3"|"UC20GD-MINIPCIE-S"|"R03A16E1G"
"MONO/Stock"|"1"|"UC3214"|"611793984474"
"MONO/Stock"|"1"|"UC3222"|"6113A2788679"
"MONO/Stock"|"1"|"UC3222"|"611390981894"
"MONO/Stock"|"1"|"UC3222"|"911390917364"
"MONO/Stock"|"1"|"UC3252"|"6123A1580154"
"MONO/Stock"|"1"|"UC3314-U00E"|"6117A1712045"
"MONO/Stock"|"1"|"UC3322-U00E"|"6113A2773067"
"MONO/Stock"|"1"|"UC3322-U00E"|"6113A2767172"
"MONO/Stock"|"1"|"UC3322-U00E"|"6113A2736897"
"MONO/Stock"|"1"|"UC3352-U00E"|"6123A1572228"
"MONO/Stock"|"1"|"UC3414-L03EU"|"6117A1716759"
"MONO/Stock"|"1"|"UC3422-L03EU"|"6113A2782873"
"MONO/Stock"|"1"|"UC3514-N01NB"|"6117A1717719"
"MONO/Stock"|"1"|"UC3514-N01NB"|"6117A1715273"
"MONO/Stock"|"1"|"UC3522-N01NB"|"6113A2749713"
"MONO/Stock"|"1"|"UC3522-N01NB"|"6113A2764414"
"MONO/Stock"|"1"|"UC3522-N01NB"|"6113A2776288"
"MONO/Stock"|"1"|"UC3522-N01NB"|"3113A2773752"
"MONO/Stock"|"1"|"UC3522-N01NB"|"6113A2784101"
"MONO/Stock"|"1"|"UC3522-N01NB"|"6113A2714213"
"DEP/Stock"|"1"|"UC3552"|"6123A1582298"
"MONO/Stock"|"1"|"UC502-868M"|"6413B0558634"
"MONO/Stock"|"1"|"UG67-868M-EA"|"6222B2363966"
"MONO/Stock"|"1"|"UG85-L00E-868"|"6217A1790374"
"MONO/Stock"|"1"|"UG85-L00E-868"|"6217A0958177"
"MONO/Stock"|"1"|"UG85-L00E-868"|"6217A0991129"
"MONO/Stock"|"1"|"UG85-L00E-868"|"6217A0989584"
"MONO/Stock"|"1"|"UG85-L00E-868"|"6217A0916746"
"MONO/Stock"|"1"|"UG85-L00E-868"|"6217A0928730"
"MONO/Stock"|"1"|"UG85-L00E-868"|"6217A0934077"
"MONO/Stock"|"1"|"UG85-L00E-868"|"6217A0931183"
"MONO/Stock"|"1"|"UG85-L00E-868"|"6217A0929299"
"MONO/Stock"|"1"|"UG85-L00E-868"|"6217A0982101"
"MONO/Stock"|"1"|"UG96LATEA-128-STD"|"R02A10E1G"
"DEP/Stock"|"1"|"UG96LATEA-128-STD"|"R02A01E1G"
"MONO/Stock"|"2"|"UIBX-250-BW-N3/2G-R20"|""
"MONO/Stock/Restitución"|"1"|"UIBX-250-BW-N3/2G-R20"|""
"MONO/Stock"|"7"|"UIBX-250-BW-N3/2G-R21"|""
"DEP/Stock"|"1"|"UR32-L00E-W"|"6218A3985784"
"DEP/Stock"|"1"|"UR32-L02G-W"|"6218A1588797"
"MONO/Stock"|"1"|"UR32-L04EU-P-W"|"6218B1359542"
"MONO/Stock"|"1"|"UR32-L04EU-P-W"|"6218B1359077"
"MONO/Stock"|"1"|"UR32-L04EU-P-W"|"6218B1357945"
"MONO/Stock"|"1"|"UR32-L04EU-P-W"|"6218B1358590"
"MONO/Stock"|"1"|"UR32-L04EU-P-W"|"6218B1399903"
"MONO/Stock"|"1"|"UR32-L04EU-P-W"|"6218B1353451"
"MONO/Stock"|"1"|"UR32-L04EU-P-W"|"6218B1388889"
"MONO/Stock"|"1"|"UR35-L02G"|"6219B1302377"
"MONO/Stock"|"1"|"UR35-L02G"|"6219B1303955"
"MONO/Stock"|"1"|"UR35-L02G"|"6219B1302403"
"MONO/Stock"|"1"|"UR35-L02G"|"6219B1378995"
"MONO/Stock"|"1"|"UR35-L02G"|"6219B1303560"
"MONO/Stock"|"1"|"UR35-L02G"|"6219B1379289"
"MONO/Stock"|"1"|"UR35-L02G"|"6219B1303836"
"MONO/Stock"|"1"|"UR35-L02G"|"6219B1378545"
"MONO/Stock"|"1"|"UR35-L02G"|"6219B1300944"
"MONO/Stock"|"1"|"UR35-L02G-W"|"6219B1304842"
"MONO/Stock"|"1"|"UR35-L02G-W"|"6219B1303170"
"MONO/Stock"|"1"|"UR35-L02G-W"|"6219B1302560"
"MONO/Stock"|"1"|"UR35-L02G-W"|"6219B1311221"
"MONO/Stock"|"1"|"UR35-L02G-W"|"6219B1302077"
"MONO/Stock"|"1"|"UR35-L02G-W"|"6219B1303361"
"MONO/Stock"|"1"|"UR35-L02G-W"|"6219B1303710"
"MONO/Stock"|"1"|"UR35-L02G-W"|"6219B1325918"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1388337"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1377463"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219A3698680"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1392326"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1348422"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1391797"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1349137"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1346511"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1386816"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1348594"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1392129"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1348620"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1391877"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1348234"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1376895"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1389616"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1376522"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1376023"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1391017"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1347475"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1388196"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1300146"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1376761"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1347377"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1316569"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1349107"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1391239"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1346538"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1392355"
"MONO/Stock"|"1"|"UR35-L04EU"|"6219B1348034"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1311249"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1325533"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1327526"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1304985"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1327857"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1305432"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1303936"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1310909"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1310995"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1326014"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1304094"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1310634"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1327603"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1311607"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1302710"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1305174"
"MONO/Stock"|"1"|"UR35-L04EU-W"|"6219B1303595"
"MONO/Stock"|"1"|"UR75-500GL-G-W"|"6223B3427725"
"MONO/Stock"|"1"|"UR75-500GL-G-W"|"6223B3425091"
"MONO/Stock"|"1"|"UR75-500GL-G-W"|"6223B3463669"
"DEP/Stock"|"1"|"UR75-500GL-W-G"|"6223A3012463"
"MONO/Stock"|"8"|"USB-CEM-PH12T0620CM"|""
"MONO/Stock"|"1"|"VENT-120X120/230/AP"|""
"MONO/Stock/Dotación"|"3"|"VENT-505010/12V"|""
"MONO/Stock"|"1"|"VENT-808025/12V/AP"|""
"MONO/Stock/Dotación"|"1"|"VENTILADOR-EAS"|""
"MONO/Stock"|"1"|"W051003006T-P3-9"|""
"MONO/Stock"|"500"|"W08G"|""
"MONO/Stock/Dotación"|"1"|"W15A27T-OFM3"|""
"MONO/Stock"|"2"|"WAFER-BT-I1-J19001-R10"|""
"MONO/Stock/Dotación"|"1"|"WAFER-BW-N3-R10"|""
"MONO/Stock"|"100"|"WES7E-RT"|""
"MONO/Stock"|"11"|"WES7E-RT-SAT"|""
"MONO/Stock"|"6"|"WIN10-IOTE2019-E-RS"|""
"MONO/Stock"|"22"|"WIN7-PROF/FES"|""
"MONO/Stock"|"2"|"WK-035Z4"|""
"MONO/Stock"|"1"|"WLE200NX"|"28119765"
"MONO/Stock"|"1"|"WLE200NX"|"29141761"
"MONO/Stock"|"1"|"WLE200NX"|"29141743"
"MONO/Stock"|"1"|"WLE600VX-I-7B"|"27152923"
"MONO/Stock"|"1"|"WLE600VX-I-7B"|"27152922"
"MONO/Stock"|"1"|"WLE600VX-I-7B"|"27152916"
"MONO/Stock"|"1"|"WLE600VX-I-7B"|"27152909"
"MONO/Stock"|"1"|"WLE600VX-I-7B"|"27153281"
"MONO/Stock"|"1"|"WLE600VX-I-7B"|"27152920"
"MONO/Stock"|"1"|"WLE600VX-I-7B"|"27152921"
"MONO/Stock/Dotación"|"1"|"WPJ342LV"|"25796992"
"MONO/Stock/Dotación"|"1"|"WPJ342LV"|"25796991"
"MONO/Stock/Dotación"|"1"|"WPJ342LV"|"25796990"
"MONO/Stock/Dotación"|"1"|"WPJ342LV"|"25796989"
"MONO/Stock/Dotación"|"1"|"WPJ342LV"|"25796988"
"MONO/Stock/Dotación"|"1"|"WPJ344HV"|"25885199"
"MONO/Stock/Dotación"|"1"|"WPJ344HV"|"25885198"
"MONO/Stock/Dotación"|"1"|"WPJ531LV"|"25617278"
"MONO/Stock/Dotación"|"1"|"WPJ531LV"|"25617302"
"MONO/Stock/Dotación"|"1"|"WPJ531LV"|"25891884"
"MONO/Stock/Dotación"|"1"|"WPJ531LV"|"25891883"
"MONO/Stock/Dotación"|"1"|"WPJ531LV"|"25891882"
"MONO/Stock/Dotación"|"1"|"WPJ558HV"|"25999912"
"MONO/Stock/Dotación"|"1"|"WPJ558HV"|"25999911"
"MONO/Stock"|"5"|"WT51822-DK"|""
"MONO/Stock/Dotación"|"10"|"WT51822-S1"|""
"MONO/Stock"|"2"|"WT51822-S2"|""
"MONO/Stock"|"2"|"WT8266-DK"|""
"MONO/Stock"|"7"|"WT8266-S1"|""
"MONO/Stock/Dotación"|"36"|"WT8266-S2"|""
"MONO/Stock"|"4000"|"XH414HG-IV01E"|""
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324134"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324376"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324284"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324344"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324157"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324163"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324365"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324152"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324153"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324144"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324302"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324334"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324138"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324140"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324375"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324379"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324151"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324371"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324139"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324355"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324374"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324202"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324095"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324297"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324107"
"MONO/Stock"|"1"|"XL125-12-CS"|"G18324366"
"MONO/Stock/Dotación"|"6"|"XSL-19-427"|""
"MONO/Stock"|"10"|"YB0007DA"|""
"MONO/Stock"|"20"|"YB0008AA"|""
"MONO/Stock"|"50"|"YC0001AA"|""
"MONO/Stock"|"48"|"YCN001AA"|""
"MONO/Stock"|"50"|"YCW001AA"|""
"MONO/Stock"|"50"|"YE0003AA"|""
"MONO/Stock"|"50"|"YE0005AA"|""
"MONO/Stock"|"49"|"YE0010AA"|""
"MONO/Stock"|"80"|"YE10-T1L2"|""
"MONO/Stock"|"50"|"YF0003AA"|""
"MONO/Stock"|"49"|"YF0007AA"|""
"MONO/Stock"|"50"|"YF0008AA"|""
"MONO/Stock"|"89"|"YF01T8"|""
"MONO/Stock"|"10"|"YFS001AA"|""
"MONO/Stock"|"50"|"YG0018AA"|""
"MONO/Stock"|"20"|"YG0020AA"|""
"MONO/Stock"|"20"|"YG0021AA"|""
"MONO/Stock"|"3840"|"YK03T1"|""
"MONO/Stock"|"57"|"YK06T1"|""
"MONO/Stock"|"20"|"YKL001AA"|""
"MONO/Stock"|"47"|"ZRO0743B2-LF"|""
"MONO/Stock"|"6"|"ZTBX18-60020"|""
"MONO/Stock/Dotación"|"1"|"ZYBX10-40023B"|""

